data_id,age,sex,birth_order,caregiver_education,ethnicity,is_norming,words_produced,words_understood
393667,14,Female,,College,Non-Hispanic,true,7,73
393668,12,Male,,College,Non-Hispanic,true,13,105
393669,15,Male,,Some College,Hispanic,true,12,100
393670,17,Female,,College,Non-Hispanic,true,84,277
393671,11,Female,,Some College,Non-Hispanic,true,6,21
393672,8,Male,,Some College,Non-Hispanic,true,0,8
393673,18,Male,,Graduate,Non-Hispanic,true,30,187
393674,12,Male,,Graduate,Non-Hispanic,true,6,54
393675,13,Male,,College,Non-Hispanic,true,12,40
393676,13,Female,,Graduate,Non-Hispanic,true,0,68
393677,8,Female,,Graduate,Non-Hispanic,true,2,8
393678,10,Female,,Graduate,Non-Hispanic,true,1,6
393679,14,Male,,Some College,Non-Hispanic,true,0,14
393680,11,Male,,College,Non-Hispanic,true,0,32
393681,13,Female,,College,Non-Hispanic,true,154,154
393682,8,Male,,Some College,Non-Hispanic,true,0,42
393683,16,Male,,Graduate,Non-Hispanic,true,5,118
393684,12,Male,,College,Non-Hispanic,true,1,37
393685,13,Female,,College,Non-Hispanic,true,1,42
393686,13,Male,,College,Non-Hispanic,true,7,86
393687,10,Male,,College,Non-Hispanic,true,1,4
393688,12,Male,,Secondary,Non-Hispanic,true,0,91
393689,13,Female,,Some College,Non-Hispanic,true,11,39
393690,18,Female,,College,Non-Hispanic,true,58,315
393691,13,Male,,Graduate,Non-Hispanic,true,1,33
393692,9,Female,,College,Non-Hispanic,true,1,21
393693,18,Female,,Graduate,Non-Hispanic,true,163,292
393694,13,Male,,College,Non-Hispanic,true,17,127
393695,13,Male,,Graduate,Non-Hispanic,true,3,67
393696,9,Female,,Secondary,Hispanic,true,0,46
393697,11,Male,,College,Non-Hispanic,true,9,59
393698,12,Female,,Graduate,Non-Hispanic,true,95,395
393699,10,Female,,Graduate,Non-Hispanic,true,4,32
393700,14,Male,,Graduate,Non-Hispanic,true,2,17
393701,15,Male,,Graduate,Non-Hispanic,true,105,244
393702,9,Male,,College,Non-Hispanic,true,1,11
393703,18,Male,,College,Non-Hispanic,true,42,331
393704,14,Female,,Graduate,Non-Hispanic,true,4,42
393705,15,Female,,Graduate,Non-Hispanic,true,13,165
393706,13,Male,,Graduate,Non-Hispanic,true,11,89
393707,14,Male,,College,Non-Hispanic,true,4,26
393708,13,Female,,Graduate,Non-Hispanic,true,0,18
393709,8,Female,,Graduate,Non-Hispanic,true,0,24
393710,14,Female,,College,Non-Hispanic,true,9,75
393711,12,Male,,Graduate,Non-Hispanic,true,4,34
393712,9,Female,,College,Non-Hispanic,true,62,393
393713,16,Male,,College,Non-Hispanic,true,104,251
393714,11,Male,,Some Secondary,Non-Hispanic,true,2,33
393715,14,Male,,Graduate,Non-Hispanic,true,0,22
393716,8,Female,,Graduate,Non-Hispanic,true,0,0
393717,8,Male,,Some Graduate,Non-Hispanic,true,7,66
393718,12,Female,,Some College,Non-Hispanic,true,14,93
393719,15,Male,,Secondary,Non-Hispanic,true,16,162
393720,9,Female,,College,Non-Hispanic,true,0,12
393721,9,Male,,College,Non-Hispanic,true,0,6
393722,13,Male,,Graduate,Non-Hispanic,true,6,61
393723,9,Male,,Graduate,Non-Hispanic,true,2,9
393724,11,Female,,Secondary,Non-Hispanic,true,7,214
393725,18,Male,,Graduate,Non-Hispanic,true,17,86
393726,14,Male,,Some Graduate,Non-Hispanic,true,5,259
393727,13,Male,,Graduate,Non-Hispanic,true,1,7
393728,13,Female,,Some College,Non-Hispanic,true,9,121
393729,8,Male,,College,Non-Hispanic,true,54,64
393730,16,Male,,Graduate,Non-Hispanic,true,0,38
393731,15,Male,,College,Non-Hispanic,true,333,395
393732,10,Male,,Graduate,Non-Hispanic,true,212,396
393733,13,Male,,Graduate,Non-Hispanic,true,0,129
393734,12,Male,,Graduate,Non-Hispanic,true,0,100
393735,11,Male,,Graduate,Non-Hispanic,true,6,23
393736,11,Male,,Graduate,Non-Hispanic,true,0,16
